"ID","Project","ScriptName","login","password","TestDescription","ClientChannel","Locale","Currency","Brand","ShipEmail","ShipPhone","ShipCity","ShipCountryCode","ShipLine1","ShipLine2","ShipPostalCode","ShipState","ShipFirstName","ShipLastName","BillEmail","LoyaltyCardNumber","LoyaltyCardId","BillPhone","BillCity","BillCountryCode","BillLine1","BillLine2","BillPostalCode","BillState","BillFirstName","BillLastName","PromoCode","ShipmentType","shipping_option","CreditCard","CCType","ExpMonth","ExpYear","UseSVS","SVS","PIN","CVV","pay_type","Checkout","QtyIncrease","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV"
"TFS47163","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Naperville IL","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Naperville","US","1183 Ogden Ave",,"60563","IL","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Washington","US","6 Independence Ave SW",,"20004","DC","Accept","Billing",,"ShipToAddress","One Day","343434343434343","AmericanExpress","9","2014","false",,,"8942","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47164","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Greenfield IN","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Greenfield","US","1602 North State Street",,"46140","IN","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Akron","US","578 E Market St",,"44304","OH","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47165","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Hampton IA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Hampton","US","411 Central Avenue",,"50441","IA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Orem","US","575 E University Pkwy",,"84097","UT","Accept","Billing",,"ShipToAddress","Value","343434343434343","AmericanExpress","9","2015","false",,,"6581","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47166","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Manhattan KS","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Manhattan","US","1011 Westloop Place",,"66502","KS","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Billing",,"ShipToAddress","Standard","6011186767363110","Discover","8","2020","false",,,"548","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47167","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Covington KY","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Covington","US","302 Philadelphia",,"41011","KY","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Phoenix","US","545 E McDowell",,"85007","AZ","Accept","Billing",,"ShipToAddress","One Day","343434343434343","AmericanExpress","9","2014","false",,,"5515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47168","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Baton Rouge LA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Baton Rouge","US","5224 Florida Blvd",,"70806","LA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Tampa","US","5440 Washington St",,"33606","FL","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2020","false",,,"125","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47169","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Auburn ME","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Auburn","US","128 Center Street",,"64710","ME","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Baton Rouge","US","5224 Florida Blvd",,"70806","LA","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","8","2020","false",,,"121","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47170","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship LaPlata MD","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","LaPlata","US","6385 Crain Highway",,"20646","MD","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Denver","US","505 East Colfax Avenue",,"80203","CO","Accept","Billing",,"ShipToAddress","Standard","343434343434343","AmericanExpress","9","2014","false",,,"1251","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47171","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Boston MA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Boston","US","329 Washington St",,"32108","MA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","East Wenatchee","US","500 B Valley Mall Pkwy",,"98802","WA","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","8","2015","false",,,"124","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47172","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Detroit MI","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Detroit","US","1000 Mack Ave",,"48207","MI","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Clarksburg","US","486 Emily Dr",,"26301","WV","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","9","2016","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47173","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Minneapolis MN","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Minneapolis","US","1100 University Ave",,"55413","MN","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Hampton","US","411 Central Avenue",,"50441","IA","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","8","2025","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47174","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Jackson MS","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Jackson","US","2520 Gallatin St",,"39204","MS","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Casper","US","4007 CY Avenue",,"82604","WY","Accept","Billing",,"ShipToAddress","Standard","343434343434343","AmericanExpress","9","2030","false",,,"5158","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47175","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship St. Louis MO","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","St. Louis","US","1919 S Jefferson",,"63104","MO","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Boston","US","329 Washington St",,"32108","MA","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","8","2033","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47176","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Anaconda MT","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Anaconda","US","150 Van Buren St",,"59711","MT","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Sioux Falls","US","3200 S Minnesota Ave",,"57105","SD","Accept","Billing",,"ShipToAddress","Two Day","343434343434343","AmericanExpress","9","2014","false",,,"1024","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47177","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Aurora NE","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Aurora","US","1601 Q Street",,"68818","NE","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Anchorage","US","320 West 5th Avenue",,"99501","AK","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47178","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Las Vegas NV","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Las Vegas","US","301 Fremont",,"89101","NV","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Covington","US","302 Philadelphia",,"41011","KY","Accept","Billing",,"ShipToAddress","Standard","343434343434343","AmericanExpress","9","2014","false",,,"6651","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47179","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Concord NH","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Concord","US","117 Loudon Rd",,"23301","NH","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Las Vegas","US","301 Fremont",,"89101","NV","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","8","2020","false",,,"454","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47180","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Wayne NJ","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Wayne","US","741 Hamburg Tpke","Apt 1-A","94101","NJ","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Albuquerque","US","300 Lomas Blvd NE",,"87102","NM","Accept","Billing",,"ShipToAddress","Two Day","343434343434343","AmericanExpress","9","2026","false",,,"8523","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47181","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Albuquerque NM","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Albuquerque","US","300 Lomas Blvd NE",,"87102","NM","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Atlanta","US","30 Marietta St","5th Floor","30303","GA","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","8","2016","false",,,"551","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47182","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship White Plains NY","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","White Plains","US","200 Hamilton Ave",,"10601","NY","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Berlin","US","282 Berlin Mall Rd",,"25602","VT","Accept","Billing",,"ShipToAddress","Standard","343434343434343","AmericanExpress","9","2014","false",,,"8942","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47183","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Raleigh NC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Raleigh","US","703 W Peace St",,"27605","NC","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Madras","US","28 NE Oak St","77662","97741","OR","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47184","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Fargo ND","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Fargo","US","905 Main Ave",,"58103","ND","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Camden","US","263 Walmart Dr",,"19934","DE","Accept","Billing",,"ShipToAddress","Two Day","343434343434343","AmericanExpress","9","2015","false",,,"6581","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47185","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Akron OH","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Akron","US","578 E Market St",,"44304","OH","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Huntsville","US","2600 Memorial Pkwy NW","Suite 300","35810","AL","Accept","Billing",,"ShipToAddress","Value","6011186767363110","Discover","8","2020","false",,,"548","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47186","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Stillwater OK","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Stillwater","US","920 W 6th St",,"74074","OK","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Jackson","US","2520 Gallatin St",,"39204","MS","Accept","Billing",,"ShipToAddress","Standard","343434343434343","AmericanExpress","9","2014","false",,,"5515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47187","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Madras OR","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Madras","US","28 NE Oak St","77662","97741","OR","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Tumon","US","202 Hilton Road",,"96913","GU","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","8","2020","false",,,"125","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47188","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Carbondale PA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Carbondale","US","116 Brooklyn St",,"18472","PA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","White Plains","US","200 Hamilton Ave",,"10601","NY","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2020","false",,,"121","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47189","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Warwick RI","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Warwick","US","876 Bald Hill Rd",,"22886","RI","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","St. Louis","US","1919 S Jefferson",,"63104","MO","Accept","Billing",,"ShipToAddress","Value","343434343434343","AmericanExpress","9","2014","false",,,"1251","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47190","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Denmark SC","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Denmark","US","18128 Heritage Hwy",,"29042","SC","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Denmark","US","18128 Heritage Hwy",,"29042","SC","Accept","Billing",,"ShipToAddress","Standard","6011186767363110","Discover","8","2015","false",,,"124","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47191","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Sioux Falls SD","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Sioux Falls","US","3200 S Minnesota Ave",,"57105","SD","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Greenfield","US","1602 North State Street",,"46140","IN","Accept","Billing",,"ShipToAddress","One Day","6011186767363110","Discover","9","2016","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47192","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Nashville TN","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Nashville","US","1201 Broadway",,"37203","TN","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Aurora","US","1601 Q Street",,"68818","NE","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2025","false",,,"515","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47193","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Irving TX","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Anaconda","US","150 Van Buren St",,"59711","MT","Accept","Billing",,"ShipToAddress","Value","343434343434343","AmericanExpress","9","2030","false",,,"5158","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47194","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Orem UT","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Orem","US","575 E University Pkwy",,"84097","UT","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Bentonville","US","1401 Phyllis St",,"72712","AR","Accept","Billing",,"ShipToAddress","Standard","6011186767363110","Discover","8","2033","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47195","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Berlin VT","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Berlin","US","282 Berlin Mall Rd",,"25602","VT","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Auburn","US","128 Center Street",,"64710","ME","Accept","Billing",,"ShipToAddress","One Day","343434343434343","AmericanExpress","9","2014","false",,,"1024","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47196","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Richmond VA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Richmond","US","937 W Broad St",,"23220","VA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Nashville","US","1201 Broadway",,"37203","TN","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47197","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship East Wenatchee WA","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","East Wenatchee","US","500 B Valley Mall Pkwy",,"98802","WA","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Boise","US","1185 Vista Ave",,"83705","ID","Accept","Billing",,"ShipToAddress","Value","343434343434343","AmericanExpress","9","2014","false",,,"6651","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47198","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Clarksburg WV","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Clarksburg","US","486 Emily Dr",,"26301","WV","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Naperville","US","1183 Ogden Ave",,"60563","IL","Accept","Billing",,"ShipToAddress","Standard","6011186767363110","Discover","8","2020","false",,,"454","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47199","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Madison WI","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Madison","US","640 State Street",,"53703","WI","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Concord","US","117 Loudon Rd",,"23301","NH","Accept","Billing",,"ShipToAddress","One Day","343434343434343","AmericanExpress","9","2026","false",,,"8523","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47200","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Casper WY","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Casper","US","4007 CY Avenue",,"82604","WY","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Carbondale","US","116 Brooklyn St",,"18472","PA","Accept","Billing",,"ShipToAddress","Two Day","6011186767363110","Discover","8","2016","false",,,"551","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47201","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Tumon GU","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Tumon","GU","202 Hilton Road",,"96913",,"Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Minneapolis","US","1100 University Ave",,"55413","MN","Accept","Billing",,"ShipToAddress","International (Zone 4)","343434343434343","AmericanExpress","9","2014","false",,,"8942","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47202","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship San Juan PR","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","San Juan","US","Ave Isla Verdes",,"913","PR","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Manhattan","US","1011 Westloop Place",,"66502","KS","Accept","Billing",,"ShipToAddress","Expedited","6011186767363110","Discover","8","2020","false",,,"112","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47203","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb",,,"Should checkout guest user with cc different bill ship Irving TX","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Irving ","US","P.O. Box 123456","Return To Sender","76038","TX","Accept","Shipper","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Detroit","US","1000 Mack Ave",,"48207","MI","Accept","Billing",,"ShipToAddress","Priority","343434343434343","AmericanExpress","9","2015","false",,,"6581","generate","true","0","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS47204","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","register","T3sting!","Should create new user and add billing and shipping address outside of checkout with cc","GS_US","en-US","USD","GS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,"generate",,,,,,,
"TFS47205","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\checkout_regular.rb","auto_generic_qa@gamestop.com","T3sting","Should add billing and shipping address outside of checkout to an existing user with cc","GS_US","en-US","USD","GS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,"generate",,,,,,,
"TFS45280","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\dlc_checkout.rb",,,"Should checkout DLC as a guest user using a credit card","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"Digital","Digital","4111111111111110","Visa","8","2017","false",,,"515","generate","true","0","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
"TFS45281","Checkout","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\Services\Checkout\dlc_checkout.rb","auto_generic_qa@gamestop.com","T3sting","Should checkout DLC as an authenticated user using a credit card","GS_US","en-US","USD","GS","svc_qa_auto@qagsecomprod.oib.com","8177227093","Grapevine","US","625 Westport Pkwy",,"76051","TX","Accept","Turner","svc_qa_auto@qagsecomprod.oib.com",,,"8177226078","Irving","US","5615 High Point Dr",,"75038","TX","Accept","Turner",,"Digital","Digital","4111111111111110","Visa","9","2018","false",,,"615","generate","true","0","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1"
