"id","product","functional_area","entry","exit","user_role","test_level","script_name","file_name","test_description","login","password","powerup_number","svs","pin","cc_type","cc_number","cc_month","cc_year","cvv","shipping_option","ship_first_name","ship_last_name","ship_addr1","ship_addr2","ship_city","ship_state","ship_zip","ship_country","ship_email","ship_phone","load_ship_addr_from_profile","bill_first_name","bill_last_name","bill_addr1","bill_addr2","bill_city","bill_state","bill_zip","bill_country","bill_email","bill_phone","load_bill_addr_from_profile","hops_zip","hops_phone","submit_order_flag","use_paypal_at_cart","use_paypal_at_payment","power_up_rewards_number","promo_code_number","add_free_gift","gift_msg","add_digital_wallet","pay_from_digital_wallet","billing_address_same_as_shipping","sign_up_weekly_ads","renewal_type","renew_pur","GC_TYPE","GC_AMNT","GC_QTY","do_linkshare","do_ef","do_ci","do_optimizely","do_adroll","do_google_analytics","do_merge_cart","do_ispu","do_upsell","do_change_payment","is_under_age","validate_certona_cart","validate_cart_badge","subscribe","unsubscribe","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV","Property","PROP_URL"
"TFS58295","Analytics","Analytics",,,"AU","AdRoll","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should validate ADROLL in Payment Options as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"02",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS58296","Analytics","Analytics",,,"AU","AdRoll","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should validate ADROLL in Order Confirmation as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"02",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS58297","Analytics","Analytics",,,"AU","AdRoll","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should validate ADROLL in Product Details as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"02",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS58300","Analytics","Analytics",,,"AU","AdRoll","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should validate ADROLL in Platform PS3 as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"02",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS57860","Analytics","Analytics",,,"AU","Channel Intelligence","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Verify Channel Intelligence tagging on Order Confirmation page as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"05",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS57859","Analytics","Analytics",,,"GU","Channel Intelligence","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Verify Channel Intelligence tagging on Order Confirmation page as guest",,,3876234510014,,,"Visa","4111111111111111","04",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS58059","Analytics","Analytics",,,"AU","Optimizely","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Verify existence of Optimizely Pixel code in Cart page as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"11",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS58067","Analytics","Analytics",,,"AU","Optimizely","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Verify existence of Optimizely Pixel code in Order Confirmation page as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"11",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS57986","Analytics","Analytics",,,"GU","Optimizely","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Verify existence of Optimizely Pixel code in Home page as guest",,,3876234510014,,,"Visa","4111111111111111","10",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS57988","Analytics","Analytics",,,"GU","Optimizely","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Verify existence of Optimizely Pixel code in Product Details page as guest",,,3876234510014,,,"Visa","4111111111111111","10",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"True","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS23466","Analytics","Analytics",,,"AU","Google Analytics","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should validate GOOGLE Analytics as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"06",2020,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS64588","Checkout","Checkout",,,"AU","Merge Cart","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Merge Cart as authenticated user","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS20006","Loyalty","Renewals",,,"AU","PUR Renewal","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should checkout authenticated user with Renewal Physical product ","expire001@qagsecomprod.oib.com","T3sting",,,,"American Express",343434343434343,"06",2020,4458,"Email","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","FALSE","FALSE","FALSE","NULL","NULL","FALSE",,"FALSE","FALSE","TRUE","FALSE","Physical","TRUE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS60339","Loyalty","Renewals",,,"AU","PUR Renewal","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Should checkout authenticated user with Renewal Digital product","expire002@qagsecomprod.oib.com","T3sting",,,,"American Express",343434343434343,"06",2020,4458,"Email","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","FALSE","FALSE","FALSE","NULL","NULL","FALSE",,"FALSE","FALSE","TRUE","FALSE","Digital","TRUE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS65584","Checkout","Checkout",,,"AU","DLCPO","authenticated_user_checkout_DLC_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_DLC_spec.rb","Should checkout DLC Pre Order with past release date as authenticated user","qa_ui_testing1@qagsecomprod.oib.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_dlcpo.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS65583","Checkout","Checkout",,,"AU","DLCPO","guest_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb","Should checkout DLC Pre Order and Physical products as guest",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_dlcpo_multiple_product_conditions.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"Unsubscribe","Checkout","Profile",,,"AU","Profile","subscribe_unsubscribe_to_mailing_list_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\subscribe_unsubscribe_to_mailing_list_spec.rb","Should checkout as authenticated user utilizing profile service version 2","robertsantos@gamestop.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","FALSE","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","TRUE","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"Subscribe","Checkout","Profile",,,"AU","Profile","subscribe_unsubscribe_to_mailing_list_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\subscribe_unsubscribe_to_mailing_list_spec.rb","Should checkout as authenticated user utilizing profile service version 2","robertsantos@gamestop.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"FALSE",75220,"(972) 891-6078","FALSE","FALSE","FALSE","NULL","NULL","False",,"False","FALSE","TRUE","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS68121","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Locked Account after five attempts'","Account locked after five attempts",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS68133","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Attempt to login less than 30 minutes'","Attempt to login less than 30 minutes after locking account",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS68134","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Attempt to login after 30 minutes'","Attempt to login after 30 minutes of being locked out",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS68141","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Locked Account after five attempts'","OBSOLETE - Account locked after five attempts",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_EB"
"TFS68142","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Attempt to login less than 30 minutes'","OBSOLETE -Attempt to login less than 30 minutes after locking account",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_EB"
"TFS68143","Checkout","Login",,,"AU","Login","account_locked_five_attempts_spec.rb ","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\account_locked_five_attempts_spec.rb -e 'Attempt to login less than 30 minutes'","OBSOLETE -Attempt to login less than 30 minutes of being locked out",,,3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_EB"
"TFS65313","Checkout","Checkout",,,"AU","PUR","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","Power Up Rewards Member message should be displayed for Non PUR accounts","qa_ui_testing1@4test.com","T3sting",3876234510014,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
"TFS65316","Checkout","Checkout",,,"AU","PUR","authenticated_user_checkout_spec.rb","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb","PoweUp Rewards Member text section for authenticated PUR Free account should not exist","bf_gsdc85@qagsecomprod.oib.com","T3sting",,,,"American Express",343434343434343,"09",2014,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE","Accept","Tester","625 Westport Pkwy",,"Grapevine","Texas",76051,"United States of America","auto_generic_qa2@gamestop.com",8174242000,"TRUE",75220,"(972) 891-6078","true","FALSE","FALSE","NULL","NULL","False","this is a gift message","False","FALSE","False","False",,"FALSE","NILL","NILL","NILL","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS"
