ID,Project,Focus,ScriptName,TestDescription,login,password,devices,device_name,filter,search_text,sku,return_product_num,esrb_rating,on_hand_quantity,condition,availability,is_available,is_searchable,product_limit,excluded_skus,has_release_date,is_online_only_price,is_online_only,is_backorderable,backorder_limit,is_preorderable,preorder_limit,age_check_month,age_check_year,add_to_cart,cc_type,cc_number,exp_month,exp_year,cvv,svs_number,svs_pin,first_name,last_name,shipping_line1,shipping_line2,shipping_city,shipping_county,shipping_state,shipping_zip,shipping_country,shipping_phone,shipping_email,billing_line1,billing_line2,billing_city,billing_county,billing_state,billing_zip,billing_country,billing_phone,billing_email,Endpoints,SVC_ENV,Property,PROP_URL,SqlQuery,Databases,DB_ENV,browser,submit_order,billing_address_same_as_shipping,change_existing_address,add_product_qty,use_paypal_at_cart,use_paypal_at_payment,GC_TYPE,GC_AMNT,GC_QTY,GC_OTHER_AMNT
checkout10,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Optional Gift Msg Field should Accept under 50 Characters as Guest User,,,devices.csv,Samsung Galaxy Note 3,,,,1,"EC,E,E10,T,M,RP,None",1,New,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout11,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Optional Gift Msg Field should Accept 50 Characters as Guest User,,,devices.csv,Samsung Galaxy Note 2,,,,1,"EC,E,E10,T,M,RP,None",1,New,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout12,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Optional Gift Msg Field should Not Accept over 50 Char as Guest User,,,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,New,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout13,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase using Valid GC(full payment) as Guest,,,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,New,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,,,,,,6364913881999910000,6395,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout14,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should validate giftcards fields on GS Mobile,,,devices.csv,Apple iPhone 5,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard,100,4,
checkout15,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell Physical card on GS Mobile,,,devices.csv,Apple iPhone 6,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard,75,6,
checkout16,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell Digital card on GS Mobile,,,devices.csv,Samsung Galaxy Note,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCertificate,25,7,
checkout17,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell Physical or Digital card with other amount,,,devices.csv,Samsung Galaxy Note 3,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard,Other,5,99
checkout18,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell Physical or Digital card with quantity maximum of 10,,,devices.csv,Samsung Galaxy Note 2,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCertificate,50,10,
checkout19,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell multiple Digital cards on GS Mobile,,,devices.csv,Apple iPhone 5,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCertificate|GiftCertificate,50|10,8,
checkout20,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell multiple Physical cards on GS Mobile,,,devices.csv,Apple iPhone 6,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard|GiftCard,25|Other,3,140
checkout21,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should sell Mixed cards on GS Mobile,,,devices.csv,Samsung Galaxy Note,,,,,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard|GiftCertificate|GiftCard,25|Other|10,2,200
checkout22,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should throw an error if other amount entered is less than 10,,,devices.csv,Samsung Galaxy Note 3,,,,,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard,Other,9,9
checkout23,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should throw an error if other amount entered is greater than 500,,,devices.csv,Samsung Galaxy Note 2,,,,,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCertificate,Other,1,700
checkout24,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should throw an error if quantity is not a whole number,,,devices.csv,Apple iPhone 5,,,,,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard,100,3.5,
checkout25,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should throw an error if quantity is greater than 10,,,devices.csv,Apple iPhone 6,,,,,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCertificate,10,15,
checkout26,MGS,GiftCards,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_GIFTCARDS_spec.rb   --browser chrome,Should throw an error if total amount exceed 500,,,devices.csv,Apple iPhone 6,,,,,,,,,,,,,,,,,,,,,,FALSE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,GiftCard|GiftCertificate|GiftCard,75|Other|50,2,150
checkout27,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Digital Product Purchase using Valid GC as Auth User,gsui_20140606_140620_430@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,,,,,,6364913881999910000,6395,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,gsui_20140606_140620_430@qagsecomprod.oib.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,gsui_20140606_140620_431@qagsecomprod.oib.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout28,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase using Valid CC as Auth User login through checkout,gsui_20140606_140624_403@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout29,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase using Valid CC as Auth User Address Saved in profile,gsui_20140606_140626_656@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout30,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Modify Billing Address under Payment Page as Auth User,gsui_20140606_140629_230@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note 3,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout31,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Optional Gift Msg Field should Accept under 50 Characters as Auth User,gsui_20140606_140631_282@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note 2,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout32,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Optional Gift Msg Field should Accept 50 Characters as Auth User,gsui_20140606_140633_715@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout33,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Optional Gift Msg Field should Not Accept over 50 Char as Auth User,gsui_20140606_140635_873@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout34,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase using Valid GC(full payment) as Auth User,gsui_20140606_140638_286@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,,,,,,6364913881999910000,6395,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout35,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase as Employee Order using Valid CC as Auth User,gsui_20140606_140650_264@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout36,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Physical Product Purchase using Valid CC as Auth User,gsui_20140606_140724_737@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note 2,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout37,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout Digital Product Purchase using Valid CC as Auth User,gsui_20140606_140726_853@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout38,MGS,Checkout,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_spec.rb   --browser chrome,GS Mobile Checkout PreOrder Product Purchase using Valid CC Shipped as Auth User,gsui_20140606_140830_184@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used",PR,1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout39,MGS,ISPU,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_ISPU_spec.rb   --browser chrome,GS Mobile Checkout PreOrder Product Purchase using Valid CC Store Pickup as Auth User,gsui_20140606_140650_264@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 6,,,170855,1,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout40,MGS,ISPU,%QAAUTOMATION_SCRIPTS%\GameStopRespMobile\spec\UI\mgs_checkout_ISPU_spec.rb   --browser chrome,GS Mobile Checkout PreOrder Product Purchase using Valid CC  Store Pickup as Guest,,,devices.csv,Apple iPhone 6,,,170855,1,,,,,,,,,,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product_by_sku.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,
checkout41,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome,MGS Use Paypal On Cart And Checkout Physical Product as AuthUser,gsui_20140606_140724_737@qagsecomprod.oib.com,T3sting1,devices.csv,Samsung Galaxy Note 2,,,,1,"EC,E,E10,T,M,RP,None",1,"New,Used","A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,TRUE,FALSE,,,,
checkout42,MGS,Paypal,%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome,MGS Use Paypal On Cart And Checkout Digital Product as AuthUser,gsui_20140606_140726_853@qagsecomprod.oib.com,T3sting1,devices.csv,Apple iPhone 5,,,,1,"EC,E,E10,T,M,RP,None",1,Digital,"A,PR",1,1,NULL,"85996,85998,85997",,,,,,,,,,TRUE,Visa,4111111111111110,12,2016,121,,,Accept,Tester,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,625 Westport Pkwy,,Grapevine,,Texas,76051,United States of America,8174242000,robertsantos@gamestop.com,endpoints.csv,QA_V1,properties.csv,QA_M2,pdp_get_product.sql,databases.csv,QA_Catalog,chrome,TRUE,FALSE,FALSE,,TRUE,FALSE,,,,
