"ID","Project","FunctionalArea","Role","Focus","ScriptName","TestDescription","login","password","sku","powerup_number","load_ship_addr_from_profile","load_bill_addr_from_profile","svs","pin","cc_type","cc_number","cc_month","cc_year","cvv","shipping_option","ship_first_name","ship_last_name","ship_addr1","ship_addr2","ship_city","ship_county","ship_state","ship_zip","ship_country","ship_email","confirm_email","ship_phone","bill_first_name","bill_last_name","bill_addr1","bill_addr2","bill_city","bill_county","bill_state","bill_zip","bill_country","bill_email","bill_phone","hops_zip","hops_phone","submit_order_flag","use_paypal_at_cart","use_paypal_at_payment","promo_code_number","discount_type","add_free_gift","gift_msg","add_digital_wallet","pay_from_digital_wallet","billing_address_same_as_shipping","sign_up_weekly_ads","renewal_type","renew_pur","GC_TYPE","GC_AMNT","GC_QTY","GC_OTHER_AMNT","do_linkshare","do_ef","do_ci","do_optimizely","do_adroll","do_google_analytics","do_merge_cart","do_ispu","do_upsell","do_change_payment","is_under_age","validate_certona_cart","validate_cart_badge","subscribe","unsubscribe","SqlQuery","Databases","DB_ENV","Endpoints","SVC_ENV","Property","PROP_URL","env","browser"
"TFS22631","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Fulfillment Address Validation Authenticated Update Shipping Billing Address","gsui_20140606_140922_299@qagsecomprod.oib.com","T3sting1",,3976306456136,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140922_299@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140922_299@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS22630","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Fulfillment Address Validation Authenticated New Shipping Billing Address","gsui_20140606_140924_149@qagsecomprod.oib.com","T3sting1",,3976956107419,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140924_149@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140924_149@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63434","PayPal","Checkout","AU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Should change payment method from Paypal to CreditCard","gsui_20140606_140926_170@qagsecomprod.oib.com","T3sting1",,3976042659746,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140926_170@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140926_170@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63456","PayPal","Checkout","AU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Use Paypal from Cart then change Paypal at Payment page","gsui_20140606_140927_916@qagsecomprod.oib.com","T3sting1",,3976251624670,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140927_916@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140927_916@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","TRUE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63653","PayPal","Checkout","AU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Should display paying with paypal message at payment page","gsui_20140606_140929_731@qagsecomprod.oib.com","T3sting1",,3976526215395,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140929_731@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140929_731@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63731","PayPal","Checkout","AU","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_ISPU_spec.rb  ","Paypal should not be available for ISPU Pre Release Physical products","gsui_20140606_140931_746@qagsecomprod.oib.com","T3sting1",,3976669728410,"FALSE","FALSE",,,"Visa","4111111111111111","08",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140931_746@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140931_746@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"TRUE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63733","PayPal","Checkout","AU","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_ISPU_spec.rb  ","Paypal should not be available for ISPU Pre Release DLC products","gsui_20140606_140933_525@qagsecomprod.oib.com","T3sting1",,3976580432209,"FALSE","FALSE",,,"Visa","4111111111111111","08",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140933_525@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140933_525@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"TRUE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_dlcpo.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS64435","PayPal","Checkout","GU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb ","Use Paypal from Cart then change payment method to paypal at payment screen as guest",,,,,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","TRUE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_DLC_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS64237","PayPal","Checkout","AU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Add Physical and Digital products and use Paypal from Cart ","gsui_20140606_140933_525@qagsecomprod.oib.com","T3sting1",,3976580432209,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140935_593@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140935_593@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Physical_Digital.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS64216","PayPal","Checkout","AU","PayPal","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Add Physical product and use Paypal from Cart ","gsui_20140606_140937_513@qagsecomprod.oib.com","T3sting1",,3976754921631,"FALSE","FALSE",,,"Visa","4111111111111111","01",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140937_513@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140937_513@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS65310","Checkout","Checkout","GU","PUR","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_spec.rb ","Power Up Rewards Member message should be displayed for Non guest users",,,,,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","FALSE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","Get_New_And_Used_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS16522","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Should be able to remove a promo code Verify amount discounted is not reflectd in PayPal","gsui_20140606_140939_349@qagsecomprod.oib.com","T3sting1",,3976011881255,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140939_349@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140939_349@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE","EcomQAUseONLY-3","percent","FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS16521","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Authenticated Should be able to add a promo code and see discount","gsui_20140606_140941_254@qagsecomprod.oib.com","T3sting1",,3976942366954,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140941_254@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140941_254@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE","EcomQAUseONLY-3","percent","FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Get_PreOrder_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63749","PayPal","Checkout","AU","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_ISPU_spec.rb  ","Should NOT Suppress Release Date for DLCPO Product on Cart Page","gsui_20140606_140943_142@qagsecomprod.oib.com","T3sting1",,3976216113777,"FALSE","FALSE",,,"Visa","4111111111111111","08",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140943_142@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140943_142@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","FALSE","FALSE","FALSE",,,"FALSE",,"TRUE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_dlcpo_suppressed.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS63602","PayPal","Checkout","AU","ISPU","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_ISPU_spec.rb  ","Verify Suppressed Release Date for Physical Pre Release Product on Cart Page","gsui_20140606_140945_220@qagsecomprod.oib.com","T3sting1",,3976902153087,"FALSE","FALSE",,,"Visa","4111111111111111","08",2020,121,"Standard","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140945_220@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140606_140945_220@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","FALSE","FALSE","FALSE",,,"FALSE",,"TRUE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_suppressed.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70291","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Verify Text Change on Handling page Multiple Items In Cart Use Promo Code","gsui_20140612_170707_120@qagsecomprod.oib.com","T3sting1",,3975551681091,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"Value","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140612_170707_120@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140612_170707_120@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE","WISFreeShipping","shipping","FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","Get_Mixed_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70293","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_spec.rb  ","Verify Text Change on Handling Methods Page Using Free Shipping Promo Code","gsui_20140612_170810_324@qagsecomprod.oib.com","T3sting1",,3975986755213,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"Two Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140612_170810_324@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140612_170810_324@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE","WISFreeShipping","shipping","FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","Get_Mixed_Products.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS57593","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_SUBSCRIPTION_spec.rb ","Submit order for Game Informer 24 month subscription","gsui_20140613_111934_122@qagsecomprod.oib.com","T3sting1",,,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140613_111934_122@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140613_111934_122@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS57594","Checkout","Checkout","AU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\authenticated_user_checkout_SUBSCRIPTION_spec.rb ","Submit order for Game Informer 12 month subscription","gsui_20140613_111934_123@qagsecomprod.oib.com","T3sting1",,,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140613_111934_123@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_20140613_111934_123@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS57595","Checkout","Checkout","GU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_SUBSCRIPTION_spec.rb ","Submit order for Digital Game Informer 12 month subscription",,,,,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS57596","Checkout","Checkout","GU","Order Entry","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_SUBSCRIPTION_spec.rb ","Submit order for Digital Game Informer 24 month subscription",,,,,"FALSE","FALSE",,,"American Express","343434343434343","09",2016,4512,"One Day","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE","this is a gift message","FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70070","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_HOPS_spec.rb ","Offer HOPS as a Fulfillment Option on Shipping Method",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70072","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_HOPS_spec.rb ","Offer HOPS on Shipping Method with Promo Code",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE","EcomQAUseONLY-3","percent","FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70090","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_HOPS_spec.rb ","Offer HOPS on Shipping Method and use Paypal from Cart",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","TRUE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
"TFS70733","Checkout","Checkout","GU","HOPS","%QAAUTOMATION_SCRIPTS%\GameStop\Spec\UI\GS\guest_checkout_HOPS_spec.rb ","Offer HOPS on Shipping Method with PURCC",,,,3876234510014,"FALSE","FALSE",,,"Visa","4111111111111111","09",2016,121,"Pick Up At Store","Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","gsui_guest@qagsecomprod.oib.com",,8174242000,"Accept","Tester","625 Westport Pkwy",,"Grapevine",,"Texas","76051","United States of America","robertsantos@gamestop.com",8174242000,75220,"(972) 891-6078","TRUE","FALSE","FALSE",,,"FALSE",,"FALSE","FALSE","FALSE","FALSE",,"FALSE",,,,,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","get_single_product_hops.sql","databases.csv","QA_Catalog","endpoints.csv","QA_V1","properties.csv","QA_GS","QA","Chrome"
