"ID","Project","ScriptName","TestDescription","login","password","valid_pur_svs_cc","pur","promo_code","continue_checkout","cc_type","cc_number","exp_month","exp_year","cvv","svs_number","svs_pin","first_name","last_name","shipping_line1","shipping_line2","shipping_city","shipping_state","shipping_zip","shipping_country","shipping_phone","shipping_email","billing_line1","billing_line2","billing_city","billing_state","billing_zip","billing_country","billing_phone","billing_email","Endpoints","SVC_ENV","Property","PROP_URL","SqlQuery","Databases","DB_ENV","submit_order","billing_address_same_as_shipping","change_existing_address","do_google_analytics","GC_TYPE","GC_AMNT","GC_QTY","GC_OTHER_AMNT","use_paypal_at_cart","use_paypal_at_payment","do_pixel_validate"
"TFS73049","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should validate giftcards fields on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard",100,4,,"FALSE","FALSE",
"TFS73050","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell Physical card on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard",75,6,,"FALSE","FALSE",
"TFS73051","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell Digital card on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCertificate",25,7,,"FALSE","FALSE",
"TFS73052","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell Physical or Digital card with other amount",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard","Other",5,99,"FALSE","FALSE",
"TFS73053","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell Physical or Digital card with quantity maximum of 10",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCertificate",50,10,,"FALSE","FALSE",
"TFS73054","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell multiple Digital cards on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCertificate|GiftCertificate","50|10",8,,"FALSE","FALSE",
"TFS73055","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell multiple Physical cards on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard|GiftCard","25|Other",3,140,"FALSE","FALSE",
"TFS73056","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should sell Mixed cards on GS Mobile",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard|GiftCertificate|GiftCard","25|Other|10",2,200,"FALSE","FALSE",
"TFS73398","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should throw an error if other amount entered is less than 10",,,"TRUE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard","Other",9,9,"FALSE","FALSE",
"TFS73399","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should throw an error if other amount entered is greater than 500",,,"TRUE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCertificate","Other",1,700,"FALSE","FALSE",
"TFS73400","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should throw an error if quantity is not a whole number",,,"TRUE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard",100,3.5,,"FALSE","FALSE",
"TFS73401","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should throw an error if quantity is greater than 10",,,"TRUE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCertificate",10,15,,"FALSE","FALSE",
"TFS73402","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_GIFTCARDS_spec.rb   --browser chrome","Should throw an error if total amount exceed 500",,,"TRUE",,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE","GiftCard|GiftCertificate|GiftCard","75|Other|50",2,150,"FALSE","FALSE",
"TFSAUGC","GiftCards","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --login qa_ui_testing1@qagsecomprod.oib.com --password T3sting  --browser chrome","GS Mobile Checkout Physical Product Purchase using Valid CC as Auth User","gsui_20140606_140724_737@qagsecomprod.oib.com","T3sting1","TRUE",3976366273801,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"United States of America",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","FALSE","TRUE","FALSE",,,,,"FALSE","FALSE",
"TFS74661","Qualtrics","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\mgs_qualtrics_spec.rb   --browser chrome  -e 'mgs qualtrics in weekly ad'","Should validate qualtrics script in mgs weekly ad page",,,"FALSE",3876223442111,,"FALSE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","FALSE","FALSE","FALSE","FALSE",,,,,"FALSE","FALSE",
"TFS70174","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_HOPS_spec.rb   --browser chrome","MGS Use Paypal on Cart and select  as Guest",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","TRUE","FALSE","FALSE",,,,,"TRUE","FALSE",
"TFS87397","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome","MGS Use Paypal On Cart And Checkout Physical Product as AuthUser","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"TRUE","FALSE",
"TFS87398","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome","MGS Use Paypal On Cart And Checkout Digital Product as AuthUser","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","Get_DLC_Products.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"TRUE","FALSE",
"TFS87399","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome","MGS Use Paypal On Payment And Checkout Physical Product as AuthUser","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS87400","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_auth_user_checkout_spec.rb  --browser chrome","MGS Use Paypal On Payment And Checkout Digital Product as AuthUser","qa_ui_testing1@qagsecomprod.oib.com","T3sting","TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","Get_DLC_Products.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS87401","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome","MGS Use Paypal On Cart And Checkout Physical Product as Guest",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","TRUE","FALSE","FALSE",,,,,"TRUE","FALSE",
"TFS87402","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome","MGS Use Paypal On Cart And Checkout Digital Product as Guest",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","Get_DLC_Products.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"TRUE","FALSE",
"TFS87403","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome","MGS Use Paypal On Payment And Checkout Physical Product as Guest",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","get_single_product.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS87404","Paypal","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_checkout_spec.rb   --browser chrome","MGS Use Paypal On Payment And Checkout Digital Product as Guest",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS","Get_DLC_Products.sql","databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS6618","Regression","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_regression_spec.rb   --browser chrome","Should validate Landing Page and Functionality for Mobile page",,,"FALSE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,,,
"TFS9475","OrderLookup","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_regression_spec.rb   --browser chrome","Should validate Order Lookup as Authenticated User","qa_ui_testing1@qagsecomprod.oib.com","T3sting","FALSE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS9477","OrderLookup","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_regression_spec.rb   --browser chrome","Should validate Order Lookup  with email and last 4 CC","lorencemagboo@gamestop.com","Or@nge01","FALSE",,,"TRUE","Visa","4111111111111111",3,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS6624","Regression","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_regression_spec.rb   --browser chrome","Should search Search with Zip Code",,,"FALSE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","MQA_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,,,
"TFS97031","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97031 GSM StoreLocator-Verify SEO Friendly URL'","GSM StoreLocator-Verify SEO Friendly URL",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97033","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97033 GSM StoreLocator-Verify that URL does not change after search'","GSM StoreLocator-Verify that URL does not change after search",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97034","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97034 GSM StoreLocator-Verifying the URL is all  in lower cases'","GSM StoreLocator-Verifying the URL is all  in lower cases",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97059","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97059 GSM StoreLocator-Verify that URL does not change when special characters used for search criteria'","GSM StoreLocator-Verify that URL does not change when special characters used for search criteria",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97013","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97013 GSM StoreLocator-User is able to search for a store by zip code'","GSM StoreLocator-User is able to search for a store by zip code",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97014","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97014 GSM StoreLocator-User is able to search for a store by address'","GSM StoreLocator-User is able to search for a store by address",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97015","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97015 GSM StoreLocator-User is able to search for a store by city'","GSM StoreLocator-User is able to search for a store by city",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97016","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97016 GSM StoreLocator-User is able to search for a store by state'","GSM StoreLocator-User is able to search for a store by state",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97017","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97017 GSM StoreLocator-User is directed to an error when searching by invalid parameter'","GSM StoreLocator-User is directed to an error when searching by invalid parameter",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97018","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97018 GSM StoreLocator-Results that are filtered through are within a 15 miles radius'","GSM StoreLocator-Results that are filtered through are within a 15 miles radius",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97020","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97020 GSM StoreLocator-Search results within a 15 miles radius are rounded to one decimal place'","GSM StoreLocator-Search results within a 15 miles radius are rounded to one decimal place",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
"TFS97021","Store","%QAAUTOMATION_SCRIPTS%\GameStopMobile\spec\UI\GSmobile_guest_store_page_spec.rb   --browser chrome -e '97021 GSM StoreLocator-User is able to see a map of stores based on their general vicinity'","GSM StoreLocator-User is able to see a map of stores based on their general vicinity",,,"TRUE",,,"TRUE","Visa","4111111111111111",12,2020,343,,,"Accept","Tester","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","625 westport pkwy",,"Grapevine","Texas",76051,"US",4691231234,"robertsantos@gamestop.com","endpoints.csv","QA_V1","properties.csv","QA2M2_GS",,"databases.csv","QA_Catalog","TRUE","FALSE","FALSE","FALSE",,,,,"FALSE","TRUE",
